,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
57,20,RL,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,Av,ALQ,767,LwQ,93,266,1126,GasA,3,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,5,6,Typ,0,0,Attchd,RFn,2,540,3,3,Y,180,0,0,0,0,0,0,3,2008,WD,Abnorml,175000
58,80,RL,7819,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,3,3,Av,ALQ,422,BLQ,127,480,1029,GasA,3,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,3,6,Typ,1,3,Detchd,Unf,2,672,3,3,Y,144,0,0,0,0,0,0,3,2010,WD,Abnorml,107000
59,20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,5,Y,SBrkr,827,0,0,827,0,0,1,0,2,1,3,5,Mod,1,1,Detchd,Unf,1,392,3,3,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,107500
60,30,RM,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,520,520,GasA,2,N,SBrkr,520,0,0,520,0,0,1,0,1,1,2,4,Typ,0,0,Detchd,Unf,1,240,2,3,Y,49,0,87,0,0,0,0,5,2008,WD,Normal,68500
61,20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,No,LwQ,340,Rec,906,0,1246,GasA,5,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,4,6,Typ,0,0,Attchd,RFn,1,305,3,3,Y,218,0,0,0,0,0,0,5,2010,WD,Normal,154000
62,60,RL,9591,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,Av,Unf,0,Unf,0,1143,1143,GasA,5,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,4,9,Typ,1,4,BuiltIn,RFn,3,852,3,3,Y,192,151,0,0,0,0,0,10,2007,WD,Normal,317000
63,20,RL,14587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,No,Unf,0,Unf,0,1498,1498,GasA,5,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,5,6,Typ,1,4,Attchd,Fin,2,592,3,3,Y,0,174,0,0,0,0,0,8,2008,New,Partial,264132
64,20,RL,15306,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,Gd,GLQ,80,Unf,0,1652,1732,GasA,5,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,3,712,3,3,Y,0,0,0,0,0,0,0,5,2007,New,Partial,283463
65,20,RL,12615,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,3,3,CBlock,3,4,Av,ALQ,477,Unf,0,725,1202,GasA,3,Y,SBrkr,2158,0,0,2158,1,0,2,0,4,1,4,7,Typ,1,4,Attchd,Unf,2,576,3,3,Y,0,29,39,0,0,0,0,6,2007,WD,Normal,243000
66,50,RL,10134,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,735,735,GasA,4,Y,FuseA,735,299,0,1034,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,1,240,3,3,Y,0,39,0,0,0,0,0,7,2007,WD,Normal,109000
67,60,RL,12244,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,Gd,GLQ,871,Unf,0,611,1482,GasA,5,Y,SBrkr,1482,780,0,2262,1,0,2,1,4,1,4,10,Typ,2,4,Attchd,Fin,3,749,3,3,Y,168,0,0,0,0,0,0,8,2008,WD,Normal,305000
68,20,RL,10712,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,3,3,PConc,4,3,Mn,BLQ,212,Unf,0,762,974,GasA,3,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,3,5,Typ,0,0,NA,NA,0,0,0,0,Y,0,28,0,0,0,0,0,9,2007,Oth,Abnorml,93500
69,160,FV,3230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,PConc,4,3,No,GLQ,419,Unf,0,310,729,GasA,4,Y,SBrkr,729,729,0,1458,0,0,2,1,2,1,3,5,Typ,1,2,Detchd,Unf,2,440,3,3,Y,0,32,0,0,0,0,0,6,2007,WD,Normal,176000
70,90,RL,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Alloca,118858
71,20,RL,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,No,BLQ,250,LwQ,492,210,952,GasA,5,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,3,5,Typ,1,3,Attchd,Unf,1,322,3,3,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
72,20,RL,8593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Rec,288,Unf,0,619,907,GasA,5,Y,SBrkr,907,0,0,907,0,0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,1,352,3,3,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,109008
73,90,RL,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,3,3,CBlock,0,0,NA,NA,0,NA,0,0,0,GasA,4,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,3,6,Typ,0,0,Detchd,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,93500
74,20,RL,12919,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,5,3,PConc,5,3,Gd,GLQ,2188,Unf,0,142,2330,GasA,5,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,5,11,Typ,2,4,Attchd,Fin,3,820,3,3,Y,0,67,0,0,0,0,0,3,2010,New,Partial,611657
75,120,RL,2887,Pave,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,PConc,4,3,Mn,GLQ,1003,Unf,0,288,1291,GasA,5,Y,SBrkr,1291,0,0,1291,1,0,1,0,2,1,4,6,Typ,1,4,Attchd,Unf,2,431,3,3,Y,307,0,0,0,0,0,0,11,2008,WD,Normal,173000
76,60,RL,9452,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,GLQ,1074,Unf,0,322,1396,GasA,5,Y,SBrkr,1407,985,0,2392,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,Fin,3,870,3,3,Y,0,70,0,0,0,0,0,6,2006,WD,Normal,348000
77,60,RL,10542,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,4,3,PConc,4,3,Gd,GLQ,1173,Unf,0,138,1311,GasA,5,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,4,9,Typ,1,3,Attchd,RFn,3,983,3,3,Y,250,154,216,0,0,0,0,8,2008,WD,Normal,341000
78,20,RL,7945,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,3,3,CBlock,3,3,No,ALQ,179,BLQ,506,465,1150,GasA,5,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,RFn,1,300,3,3,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,141000
79,20,RL,7200,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,Av,ALQ,632,Unf,0,148,780,GasA,5,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1,352,3,3,Y,196,0,0,0,0,0,0,1,2008,WD,Normal,124900
80,160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,ALQ,162,Unf,0,321,483,GasA,4,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,4,5,Typ,0,0,Detchd,Unf,1,264,3,3,Y,250,0,0,0,0,0,0,5,2009,WD,Normal,118000
81,30,RM,8967,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,3,2,BrkTil,2,1,No,Unf,0,Unf,0,961,961,GasA,4,Y,Mix,1077,0,0,1077,0,0,1,0,2,1,3,6,Maj2,0,0,Detchd,Unf,1,338,1,1,N,0,0,0,0,0,0,0,11,2007,WD,Abnorml,67000
82,20,RL,21750,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,988,988,GasA,5,Y,FuseA,988,0,0,988,0,0,1,0,2,1,3,4,Typ,0,0,Attchd,RFn,2,520,3,3,N,0,0,0,0,0,0,0,2,2008,WD,Normal,113000
83,30,RM,5784,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,2,3,No,Unf,0,Unf,0,190,190,GasA,4,Y,FuseA,886,0,0,886,0,0,1,0,2,1,3,4,Typ,0,0,Attchd,Unf,1,273,3,3,Y,144,20,80,0,0,0,0,12,2009,WD,Normal,91300
84,60,RL,7844,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,ALQ,209,Unf,0,463,672,GasA,3,Y,SBrkr,672,728,0,1400,0,0,1,1,3,1,3,6,Typ,1,3,Attchd,Fin,2,440,3,3,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,149500
85,50,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,884,884,GasA,5,Y,SBrkr,989,584,0,1573,0,0,1,0,3,1,4,6,Typ,0,0,Detchd,Unf,1,240,3,3,Y,0,0,54,0,120,0,0,7,2009,WD,Normal,133000
86,60,FV,10728,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Mn,Unf,0,Unf,0,1095,1095,GasA,4,Y,SBrkr,1095,844,0,1939,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,RFn,3,1053,3,3,Y,192,51,0,0,0,0,0,8,2006,New,Partial,266000
87,120,RL,5271,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,PConc,4,3,Gd,GLQ,1082,Unf,0,371,1453,GasA,4,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,4,6,Typ,1,3,Attchd,RFn,2,445,3,3,Y,0,80,0,0,184,0,0,12,2006,WD,Abnorml,190000
88,120,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Mn,GLQ,662,Unf,0,186,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,Typ,1,4,Attchd,RFn,2,420,3,3,Y,140,0,0,0,0,0,0,5,2006,WD,Normal,155900
89,60,RL,11103,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,728,728,GasA,5,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,4,8,Typ,1,3,Attchd,Fin,2,440,3,3,Y,0,0,0,0,0,0,0,7,2007,New,Partial,155835
90,30,RM,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,3,3,BrkTil,3,3,No,Rec,338,Unf,0,1221,1559,GasA,4,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,Min2,0,0,Detchd,Unf,2,812,3,3,Y,0,116,230,0,0,0,0,6,2007,COD,Normal,153500
91,60,RL,10793,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,3,3,CBlock,3,3,No,Rec,493,BLQ,287,0,780,GasA,5,Y,SBrkr,780,840,0,1620,0,0,2,1,4,1,3,7,Min1,0,0,Attchd,Fin,2,462,3,3,Y,208,0,0,0,0,0,0,4,2007,WD,Normal,152000
92,20,RL,8314,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,None,3,3,CBlock,3,3,Gd,ALQ,546,Unf,0,270,816,GasA,3,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,Unf,1,264,3,3,Y,168,0,0,0,0,0,0,6,2007,WD,Normal,124500
93,60,RL,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,4,3,CBlock,3,3,Gd,LwQ,28,ALQ,1474,0,1502,GasA,5,Y,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,Fin,2,576,3,3,Y,201,96,0,0,0,0,0,8,2007,WD,Normal,301000
94,90,RL,10778,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,1768,1768,GasA,3,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,3,8,Typ,0,0,NA,NA,0,0,0,0,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,136500
95,20,RL,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,28,Unf,0,1288,1316,GasA,5,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,6,Typ,1,4,Attchd,Fin,2,397,3,3,Y,100,0,0,23,0,0,0,10,2006,New,Partial,169990
96,50,RL,7264,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,4,BrkTil,3,3,No,Unf,0,Unf,0,952,952,GasW,4,N,SBrkr,952,596,0,1548,0,0,2,1,3,1,5,5,Typ,0,0,Detchd,Unf,2,672,3,3,Y,74,0,0,0,144,0,0,10,2009,WD,Normal,205000
97,160,FV,3735,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,4,3,PConc,4,3,No,GLQ,450,Unf,0,241,691,GasA,5,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,4,6,Typ,0,0,Detchd,Unf,2,506,3,3,Y,0,34,0,0,0,0,0,3,2006,WD,Normal,183900
98,20,RL,8990,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Mn,Unf,0,Unf,0,1498,1498,GasA,5,Y,SBrkr,1498,0,0,1498,0,0,2,0,2,1,4,5,Typ,0,0,Attchd,RFn,2,675,3,3,Y,351,33,0,0,0,0,0,4,2006,New,Partial,204900
99,60,RL,13005,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,4,3,CBlock,4,3,No,GLQ,692,Unf,0,153,845,GasA,3,Y,SBrkr,1153,1200,0,2353,1,0,2,1,4,1,5,10,Typ,1,3,Attchd,RFn,2,484,3,3,Y,288,195,0,0,0,0,0,8,2009,WD,Normal,260000
100,20,RL,12155,Pave,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,4,3,No,LwQ,1237,Unf,0,420,1657,GasA,4,Y,SBrkr,1657,0,0,1657,0,1,2,0,3,1,3,7,Typ,1,3,Attchd,Unf,2,484,3,3,Y,0,0,0,0,147,0,0,3,2007,WD,Normal,163500
101,60,RL,8158,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,No,GLQ,550,Unf,0,334,884,GasA,5,Y,SBrkr,884,884,0,1768,1,0,2,1,3,1,4,8,Typ,0,0,Attchd,RFn,2,543,3,3,Y,0,63,0,0,0,0,0,7,2008,WD,Normal,224900
102,20,RL,13651,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,3,4,CBlock,4,3,Gd,ALQ,1880,Unf,0,343,2223,GasA,5,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,3,8,Typ,2,4,Attchd,Fin,2,516,3,3,Y,300,0,0,0,0,0,0,2,2007,WD,Normal,244000
103,45,RM,6120,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,832,832,GasA,5,Y,FuseA,854,0,0,854,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,2,576,3,3,Y,48,112,0,0,0,0,0,7,2007,WD,Normal,132000
104,80,RL,16157,Pave,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,3,3,PConc,4,3,Gd,ALQ,680,Rec,391,289,1360,GasA,5,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,4,5,Typ,1,3,Attchd,Unf,2,588,3,3,Y,168,180,0,0,0,0,0,6,2007,WD,Normal,194000
105,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,No,ALQ,189,Rec,661,628,1478,GasA,4,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,RFn,2,442,3,3,Y,114,0,0,0,216,0,0,6,2009,WD,Normal,156500
106,20,RL,7930,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,3,3,No,GLQ,439,LwQ,472,115,1026,GasA,4,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,4,5,Typ,0,0,Detchd,RFn,2,440,3,3,Y,171,48,0,0,0,0,0,7,2009,WD,Normal,156000
107,120,RL,6563,Pave,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,4,3,PConc,4,3,Gd,GLQ,1148,Unf,0,594,1742,GasA,3,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,4,5,Typ,1,3,Attchd,RFn,2,564,3,3,Y,114,28,234,0,0,0,0,12,2006,WD,Normal,275000
108,20,RL,9245,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,GLQ,686,Unf,0,304,990,GasA,5,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2,672,3,3,Y,0,0,0,0,0,0,0,2,2008,WD,Normal,145000
109,60,RL,11606,Pave,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,PConc,4,3,Av,Rec,650,Unf,0,390,1040,GasA,3,Y,SBrkr,1040,1040,0,2080,0,1,1,2,5,1,2,9,Typ,2,3,Attchd,Unf,2,504,3,3,Y,335,0,0,0,0,0,0,9,2007,WD,Family,135000
110,30,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,2,2,BrkTil,3,2,No,Unf,0,Unf,0,264,264,Grav,2,N,FuseA,800,0,0,800,0,0,1,0,1,1,2,4,Maj1,1,1,NA,NA,0,0,0,0,N,0,0,0,0,0,0,0,1,2009,ConLw,Normal,60000
111,20,RL,8430,Pave,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,4,3,No,Rec,616,Unf,0,424,1040,GasA,3,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,3,5,Typ,0,0,NA,NA,0,0,0,0,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,124000
112,20,RL,6897,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,3,4,CBlock,3,3,No,ALQ,659,Unf,0,381,1040,GasA,5,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,6,Typ,0,0,Detchd,Unf,1,260,3,3,Y,0,104,0,0,0,0,0,4,2010,WD,Normal,127000
113,70,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,Mn,Unf,0,Unf,0,939,939,GasA,5,Y,SBrkr,939,574,0,1513,0,0,1,1,4,1,3,8,Typ,0,0,Detchd,Unf,1,180,2,2,N,24,0,150,0,0,0,0,5,2007,WD,Normal,137500
114,60,RL,9245,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,Unf,0,Unf,0,939,939,GasA,5,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,4,8,Typ,0,0,Attchd,RFn,2,639,3,3,Y,144,53,0,0,0,0,0,4,2007,WD,Normal,213500
115,30,RM,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,3,4,CBlock,3,3,No,BLQ,510,Unf,0,278,788,GasA,3,Y,SBrkr,804,0,0,804,1,0,1,0,2,1,4,4,Typ,2,4,Attchd,Unf,1,240,3,3,Y,0,0,154,0,0,0,0,2,2010,WD,Abnorml,119000
116,20,RM,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,901,901,GasA,5,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1,281,2,3,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,107900
